Ki (nM)
-2.2072749131897207
-2.0402208285265546
-1.9661128563728327
-1.7719568419318752
-1.6607312068216509
-1.6094379124341003
-1.5702171992808192
-1.3093333199837622
-1.2039728043259361
-0.35667494393873245
-0.35667494393873245
-0.2231435513142097
-0.2231435513142097
-0.11093156070728166
-0.11093156070728166
-0.10536051565782628
-0.10536051565782628
0.09531017980432493
0.1823215567939546
0.1823215567939546
0.26236426446749106
0.26236426446749106
0.26236426446749106
0.4054651081081644
0.4054651081081644
0.47000362924573563
0.47000362924573563
0.5306282510621704
0.5306282510621704
0.6418538861723947
0.6418538861723947
0.6931471805599453
0.7419373447293773
0.7884573603642703
0.7884573603642703
6.930494765951626
6.937314081223682
7.001245622069476
7.07326971745971
7.336285660021297
7.517520850603031
7.943782692458625
8.43663368355782
8.449984441722787
8.542665987389269
9.936051543409391
0.7884573603642703
0.8329091229351039
0.8329091229351039
0.8329091229351039
0.8329091229351039
1.0296194171811581
1.0647107369924282
1.0647107369924282
1.0647107369924282
1.0647107369924282
1.0647107369924282
1.0647107369924282
1.0986122886681098
1.1314021114911006
1.1631508098056809
1.169381359556317
1.2237754316221157
1.252762968495368
1.2809338454620642
1.33500106673234
1.33500106673234
1.33500106673234
1.3609765531356006
1.3609765531356006
1.3862943611198906
1.3862943611198906
1.3862943611198906
1.410986973710262
1.410986973710262
1.4586150226995167
1.4816045409242156
1.4816045409242156
1.4816045409242156
1.5040773967762742
1.5040773967762742
1.5040773967762742
1.589235205116581
1.5973653311998313
1.6094379124341003
1.6094379124341003
1.6094379124341003
1.6863989535702288
1.7227665977411035
1.7404661748405046
1.7404661748405046
1.7749523509116738
1.791759469228055
1.791759469228055
1.8082887711792655
1.8082887711792655
1.824549292051046
1.9021075263969205
1.916922612182061
1.916922612182061
1.916922612182061
1.9315214116032138
1.9459101490553132
1.9740810260220096
2.0014800002101243
2.0149030205422647
2.0149030205422647
2.0149030205422647
2.0149030205422647
2.0149030205422647
2.028148247292285
2.028148247292285
2.0412203288596382
2.0412203288596382
2.0541237336955462
2.066862759472976
2.1041341542702074
2.1041341542702074
2.1162555148025524
2.1162555148025524
2.1186622548331173
2.1400661634962708
2.151762203259462
2.1972245773362196
2.1972245773362196
2.1972245773362196
2.1972245773362196
2.1972245773362196
2.2082744135228043
2.2192034840549946
2.2375130962503307
2.2512917986064953
2.2617630984737906
2.302585092994046
2.302585092994046
2.302585092994046
2.3978952727983707
2.3978952727983707
2.3978952727983707
2.3978952727983707
2.3978952727983707
2.4069451083182885
2.4423470353692043
2.4849066497880004
2.4849066497880004
2.4849066497880004
2.4849066497880004
2.4849066497880004
2.4849066497880004
2.5649493574615367
2.5649493574615367
2.5649493574615367
2.580216829592325
2.6390573296152584
2.6390573296152584
2.6390573296152584
2.70805020110221
2.70805020110221
2.70805020110221
2.772588722239781
2.772588722239781
2.772588722239781
2.772588722239781
2.833213344056216
2.833213344056216
2.8903717578961645
2.9444389791664403
2.9444389791664403
2.9444389791664403
2.9444389791664403
2.994231147427724
2.995732273553991
2.995732273553991
3.044522437723423
3.044522437723423
3.044522437723423
3.091042453358316
3.091042453358316
3.091042453358316
3.091042453358316
3.091042453358316
3.091042453358316
3.1179499062782403
3.1354942159291497
3.1354942159291497
3.1780538303479458
3.1780538303479458
3.1780538303479458
3.214867803470662
3.2188758248682006
3.2188758248682006
3.258096538021482
3.258096538021482
3.258096538021482
3.295836866004329
3.332204510175204
3.332204510175204
3.367295829986474
3.367295829986474
3.4339872044851463
3.4339872044851463
3.4657359027997265
3.4657359027997265
3.481240089335692
3.5263605246161616
3.5553480614894135
3.58351893845611
3.58351893845611
3.6109179126442243
3.6109179126442243
3.6375861597263857
3.6635616461296463
3.6635616461296463
3.6635616461296463
3.6635616461296463
3.6888794541139363
3.713572066704308
3.828641396489095
3.828641396489095
3.871201010907891
3.877431560658527
3.8918202981106265
3.9318256327243257
3.9889840465642745
3.99341864363214
4.02535169073515
4.02535169073515
4.07753744390572
